gender,category,image,brand,description,price,discount,url,rating,reviews
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/5392201/2018/9/14/8d5213d0-1474-4949-b1fb-ad41d2aa010c1536917807375-Roadster-Women-Black-Solid-Quilted-Jacket-551536917806406-1.jpg",Chemistry Edition,Women Solid Parka Jacket,Rs. 2199,(60% OFF),https://www.myntra.com/jackets/chemistry-edition/chemistry-edition-women-black-solid-parka-jacket/9887977/buy,4.2,1.2k Verified Buyers
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/12/7/665bc6e9-200d-4384-929f-464f1139bda01607325453951-1.jpg",Roadster,Women Solid Quilted Jacket,Rs. 719,(60% OFF),https://www.myntra.com/jackets/roadster/roadster-women-black-solid-quilted-jacket/5392201/buy,4.3,476 Verified Buyers
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15847566/2021/10/19/acc0ca57-83ee-4741-8ae9-eb286b3aad5f1634605695597GANTWomenGreenLonglinePaddedJacket1.jpg",Tokyo Talkies,Solid Padded Jacket,Rs. 1519,(60% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-pink-solid-padded-jacket/13178062/buy,4.4,725 Verified Buyers
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10604552/2019/9/12/fd347043-b506-4fc8-9997-ae6f939c73081568291650944-SASSAFRAS-Women-Jackets-8211568291648962-1.jpg",GANT,Padded Jacket,,0,https://www.myntra.com/jackets/gant/gant-women-green-padded-jacket/15847566/buy,4.3,153 Verified Buyers
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14873054/2021/10/22/0e2149f9-070e-4556-be28-7c24d807f19f1634880212199-Levis-Women-Jackets-9821634880211535-1.jpg",SASSAFRAS,Women Solid Denim Jacket,Rs. 759,(60% OFF),https://www.myntra.com/jackets/sassafras/sassafras-women-blue-solid-denim-jacket/10604552/buy,,
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14231024/2021/10/13/b4a4aced-0b7d-4e4d-840e-986c6b4f98e81634118237970-all-about-you-Women-Coats-7171634118237336-1.jpg",Levis,Solid Hooded Puffer Jacket,Rs. 3219,(30% OFF),https://www.myntra.com/jackets/levis/levis-women-navy-blue-solid-hooded-puffer-jacket/14873054/buy,4.1,7.2k Verified Buyers
F,jackets-coats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11953088/2020/10/16/bb133566-c42b-4511-a4f6-04e01493a1751602847375259-HRX-by-Hrithik-Roshan-Women-Jackets-5591602847372658-1.jpg",all about you,Women Solid Overcoat,Rs. 2564,(55% OFF),https://www.myntra.com/coats/all-about-you/all-about-you-women-navy-blue-solid-overcoat/14231024/buy,3.5,6 Verified Buyers
F,jackets-coats,,HRX by Hrithik Roshan,Rapid-Dry Training Jacket,Rs. 959,(60% OFF),https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-medieval-blue-solid-rapid-dry-antimicrobial-training-jacket/11953088/buy,,
F,jackets-coats,,Tokyo Talkies,Solid Padded Jacket,Rs. 1329,(65% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-grey-solid-padded-jacket/13178050/buy,4.2,158 Verified Buyers
F,jackets-coats,,DressBerry,Women Solid Coat,Rs. 2429,(55% OFF),https://www.myntra.com/coats/dressberry/dressberry-women-olive-green-solid-coat/11951130/buy,4.5,117 Verified Buyers
F,jackets-coats,,Roadster,Washed Denim Trucker Jacket,Rs. 959,(40% OFF),https://www.myntra.com/jackets/roadster/roadster-women-blue-washed-cropped-denim-trucker-jacket/12279416/buy,4.2,127 Verified Buyers
F,jackets-coats,,Foreign Culture By Fort Collins,Solid Parka Jacket,Rs. 862,(60% OFF),https://www.myntra.com/jackets/foreign-culture-by-fort-collins/foreign-culture-by-fort-collins-women-grey-solid-parka-jacket/14457884/buy,4.5,256 Verified Buyers
F,jackets-coats,,Roadster,Washed Denim Trucker Jacket,Rs. 959,(40% OFF),https://www.myntra.com/jackets/roadster/roadster-women-blue-washed-denim-trucker-jacket/12279352/buy,4.5,37 Verified Buyers
F,jackets-coats,,HRX by Hrithik Roshan,Women Solid Sporty Jacket,Rs. 989,(55% OFF),https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-solid-sporty-jacket/4923958/buy,4.5,323 Verified Buyers
F,jackets-coats,,Tokyo Talkies,Solid Padded Jacket,Rs. 1329,(65% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-blue-solid-padded-jacket/13023324/buy,4.2,647 Verified Buyers
F,jackets-coats,,Quechua By Decathlon,Solid Sporty Jacket,Rs. 1000,(9% OFF),https://www.myntra.com/jackets/quechua-by-decathlon/quechua-by-decathlon-women-black-solid-insulator-sporty-jacket/12941986/buy,4.4,133 Verified Buyers
F,jackets-coats,,Roadster,Women Solid Parka Jacket,Rs. 1799,(55% OFF),https://www.myntra.com/jackets/roadster/roadster-women-black-solid-parka-jacket/5829010/buy,4.2,227 Verified Buyers
F,jackets-coats,,Chemistry,Women Solid Hip Length Coat,Rs. 2499,(50% OFF),https://www.myntra.com/coats/chemistry/chemistry-women-charcoal-grey-solid-hip-length-coat/11775632/buy,4.4,461 Verified Buyers
F,jackets-coats,,Calvin Klein Jeans,Tailored Jacket,Rs. 7999,(20% OFF),https://www.myntra.com/jackets/calvin-klein-jeans/calvin-klein-jeans-women-yellow-tailored-jacket/14779674/buy,4.5,197 Verified Buyers
F,jackets-coats,,HRX by Hrithik Roshan,Running Rapid-Dry Jacket,Rs. 1399,(50% OFF),https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-jet-black-solid-rapid-dry-antimicrobial-running-jacket/11953316/buy,,
F,jackets-coats,,Tokyo Talkies,Solid Puffer Jacket,Rs. 1642,(55% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-burgundy-solid-puffer-jacket/13015614/buy,4.3,156 Verified Buyers
F,jackets-coats,,Tokyo Talkies,Solid Denim Jacket,Rs. 1777,(55% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-blue-solid-denim-jacket/14062994/buy,4.2,66 Verified Buyers
F,jackets-coats,,Calvin Klein Jeans,Washed Colourblocked Denim Jacket,Rs. 8999,(25% OFF),https://www.myntra.com/jackets/calvin-klein-jeans/calvin-klein-jeans-women-blue-washed-colourblocked-denim-jacket/14779688/buy,4.5,52 Verified Buyers
F,jackets-coats,,Foreign Culture By Fort Collins,Jacket with Detachable Hood,Rs. 1230,(55% OFF),https://www.myntra.com/jackets/foreign-culture-by-fort-collins/foreign-culture-by-fort-collins-women-maroon-parka-jacket-with-detachable-hood/14457776/buy,,
F,jackets-coats,,Roadster,Solid Padded Jacket,Rs. 999,(50% OFF),https://www.myntra.com/jackets/roadster/roadster-women-red-solid-padded-jacket/5492287/buy,4.7,25 Verified Buyers
F,jackets-coats,,Bossini,Women Solid Tailored Jacket,Rs. 1529,(10% OFF),https://www.myntra.com/jackets/bossini/bossini-women-beige-solid-lightweight-tailored-jacket-/15799988/buy,4.2,1.3k Verified Buyers
F,jackets-coats,,Tokyo Talkies,Women Solid Puffer Jacket,Rs. 1599,(50% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-olive-green-solid-puffer-jacket/10829288/buy,,
F,jackets-coats,,STREET 9,Women Solid Bomber,Rs. 879,(45% OFF),https://www.myntra.com/jackets/street-9/street-9-women-black-solid-satin-bomber-jacket/7772504/buy,4.4,159 Verified Buyers
F,jackets-coats,,Campus Sutra,Women Solid Puffer Jacket,Rs. 1160,(57% OFF),https://www.myntra.com/jackets/campus-sutra/campus-sutra-women-camel-brown-solid-puffer-jacket/10614474/buy,4.1,899 Verified Buyers
F,jackets-coats,,Roadster,Women Solid Reversible Parka,Rs. 2474,(45% OFF),https://www.myntra.com/jackets/roadster/roadster-women-black-solid-reversible-parka/5614962/buy,3.9,2.2k Verified Buyers
F,jackets-coats,,Foreign Culture By Fort Collins,Hooded Parka Jacket,Rs. 1030,(60% OFF),https://www.myntra.com/jackets/foreign-culture-by-fort-collins/foreign-culture-by-fort-collins-women-blue-hooded-parka-jacket/14457966/buy,4.3,476 Verified Buyers
F,jackets-coats,,DressBerry,Women Solid Parka Coat,Rs. 3189,(45% OFF),https://www.myntra.com/coats/dressberry/dressberry-women-camel-brown-solid-parka-coat/9401065/buy,4.5,34 Verified Buyers
F,jackets-coats,,Tokyo Talkies,Solid Puffer Jacket,Rs. 1439,(60% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-sea-green-solid-puffer-jacket/12973100/buy,4.4,194 Verified Buyers
F,jackets-coats,,Roadster,Women Solid Padded Jacket,Rs. 1664,(55% OFF),https://www.myntra.com/jackets/roadster/roadster-women-burgundy-solid-padded-jacket/5388211/buy,4.3,148 Verified Buyers
F,jackets-coats,,FORCLAZ By Decathlon,TREK 50 W Insulated Jacket,Rs. 1195,(8% OFF),https://www.myntra.com/jackets/forclaz-by-decathlon/forclaz-by-decathlon-women-navy-blue-insulator-outdoor-padded-trek-50-w-insulated-jacket/14467850/buy,4.2,971 Verified Buyers
F,jackets-coats,,Popnetic,Solid Pure Cotton Crop Jacket,Rs. 699,(65% OFF),https://www.myntra.com/jackets/popnetic/popnetic-women-black-solid-pure-cotton-crop-jacket/13287918/buy,4.6,91 Verified Buyers
F,jackets-coats,,Foreign Culture By Fort Collins,Lightweight Padded Jacket,Rs. 1251,(55% OFF),https://www.myntra.com/jackets/foreign-culture-by-fort-collins/foreign-culture-by-fort-collins-women-blue-lightweight-padded-jacket/14457920/buy,4.3,544 Verified Buyers
F,jackets-coats,,Chemistry,Solid Longline Over Coat,Rs. 2199,(60% OFF),https://www.myntra.com/coats/chemistry/chemistry-women-mustard-yellow-solid-longline-over-coat/11775150/buy,4.2,29 Verified Buyers
F,jackets-coats,,Tokyo Talkies,Solid Padded Jacket,Rs. 1439,(60% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-burgundy-solid-padded-jacket/13100554/buy,4.1,99 Verified Buyers
F,jackets-coats,,all about you,Women Solid Overcoat,Rs. 3134,(45% OFF),https://www.myntra.com/coats/all-about-you/all-about-you-women-pink-solid-overcoat/14230984/buy,4.1,73 Verified Buyers
F,jackets-coats,,Roadster,Women Solid Puffer Jacket,Rs. 799,(60% OFF),https://www.myntra.com/jackets/roadster/roadster-women-black-solid-puffer-jacket/5392142/buy,,
F,jackets-coats,,Athena,Women Solid Longline Overcoat,,0,https://www.myntra.com/coats/athena/athena-women-maroon-solid-longline-overcoat/7509717/buy,4.2,509 Verified Buyers
F,jackets-coats,,Chemistry,Women Solid Overcoat,Rs. 2399,(60% OFF),https://www.myntra.com/coats/chemistry/chemistry-women-navy-blue-solid-overcoat/11775140/buy,3.7,478 Verified Buyers
F,jackets-coats,,DressBerry,Self-Checked Pea Coat,Rs. 2564,(55% OFF),https://www.myntra.com/coats/dressberry/dressberry-women-black--white-self-checked-double-breasted-pea-coat/11951110/buy,4.7,99 Verified Buyers
F,jackets-coats,,Tokyo Talkies,Women Solid Puffer Jacket,Rs. 1439,(55% OFF),https://www.myntra.com/jackets/tokyo-talkies/tokyo-talkies-women-burgundy-solid-puffer-jacket/10759104/buy,4.2,122 Verified Buyers
F,jackets-coats,,Chemistry,Solid Longline Over Coat,Rs. 2199,(60% OFF),https://www.myntra.com/coats/chemistry/chemistry-edition-women-black-solid-longline-over-coat/11775132/buy,3.9,33 Verified Buyers
F,jackets-coats,,Roadster,Washed Cropped Denim Jacket,Rs. 999,(50% OFF),https://www.myntra.com/jackets/roadster/roadster-women-navy-blue-washed-cropped-denim-jacket/12279368/buy,4.3,128 Verified Buyers
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/27/d3780f26-8043-4b9a-808b-90f482bf7ca51606452493254-1.jpg",Allen Solly Woman,Women Solid Formal Blazer,Rs. 3199,(20% OFF),,4.5,31 Verified Buyers
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15691026/2021/9/30/4129f636-df71-4405-94cb-15bf366ed0181632986582528VanHeusenYellowBlazer1.jpg",KASSUALLY,Women Solid Single-Breasted Canton Blazer,Rs. 899,(60% OFF),https://www.myntra.com/blazers/kassually/kassually-women-burgundy-solid-single-breasted-canton-blazer/13100904/buy,,
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14230964/2021/9/29/490f13f1-790b-4785-8a9a-8cc363dbd83e1632918349468-all-about-you-Women-Blazers-4251632918348782-1.jpg",Van Heusen Woman,Women Solid Single-Breasted Formal Blazer,Rs. 2339,(10% OFF),https://www.myntra.com/blazers/van-heusen-woman/van-heusen-woman-women-mustard-yellow-solid-single-breasted-formal-blazer/15691026/buy,3.9,701 Verified Buyers
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15777292/2021/10/9/7283aa02-8d1c-41a0-8807-5db650f11a811633762347108AllenSollyWomanWomenBlackSelfDesignSingleBreastedBlazer1.jpg",all about you,Single-Breasted Casual Blazer,Rs. 2749,(45% OFF),https://www.myntra.com/blazers/all-about-you/all-about-you-women-mauve-solid-single-breasted-casual-blazer/14230964/buy,,
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/5/b75c3e3f-f6d0-4ade-9025-7cc01017f67f1617609201843-1.jpg",Allen Solly Woman,Women Self Design Single Breasted Blazer,Rs. 2799,(20% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-women-black-self-design-single-breasted-blazer/15777292/buy,4.6,7 Verified Buyers
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11773464/2020/10/22/46b2f4bf-0f5c-4076-99f0-1fe129a784221603364614350-Chemistry-Women-Blazers-6271603364612167-1.jpg",Allen Solly Woman,Women Solid Single-Breasted Formal Blazer,Rs. 3039,(20% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-women-grey-solid-single-breasted-formal-blazer/14024558/buy,,
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15786628/2021/10/9/76baea60-af6a-48ca-b860-3cb92f4979461633766862829StripedBlazerWithShawlCollar1.jpg",Chemistry,Women Single-Breasted Blazer,Rs. 1749,(65% OFF),https://www.myntra.com/blazers/chemistry/chemistry-women-beige--black-checked-regular-fit-single-breasted-casual-blazer/11773464/buy,4.7,10 Verified Buyers
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15454894/2021/9/15/4aee6c95-76aa-4ee5-a100-a67890d1637a1631712218269HomeStorie3x2FeetHandcraftedChenilleKilimRugsDhurriesforLivi1.jpg",DEEBACO,Women Pure Cotton Blazer,Rs. 899,(55% OFF),https://www.myntra.com/blazers/deebaco/deebaco-women-grey-pure-cotton-striped-blazer-with-shawl-collar/15786628/buy,4.2,93 Verified Buyers
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11773468/2020/10/22/f060c839-bf77-4168-bad9-62c34c7a9f021603364628877-Chemistry-Women-Blazers-9211603364626090-1.jpg",Forever New,Women Single-Breasted Blazer,,0,https://www.myntra.com/blazers/forever-new/forever-new-women-brown-solid-relaxed-fit-single-breasted-casual-blazer/15454894/buy,,
F,blazers-waistcoats,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12737774/2020/10/23/5f78cd18-d3cd-42f8-b1e6-3c18249eb64a1603449323247-SASSAFRAS-Women-Blazers-2621603449321667-1.jpg",Chemistry,Women Single-Breasted Blazer,Rs. 1749,(65% OFF),https://www.myntra.com/blazers/chemistry/chemistry-women-black--white-checked-regular-fit-single-breasted-casual-blazer/11773468/buy,,
F,blazers-waistcoats,,SASSAFRAS,Slim Fit Smart Casual Blazer,Rs. 967,(56% OFF),https://www.myntra.com/blazers/sassafras/sassafras-women-olive-green-solid-single-breasted-slim-fit-smart-casual-blazer/12737774/buy,4.3,78 Verified Buyers
F,blazers-waistcoats,,Allen Solly Woman,Women Self Design Single-Breasted Formal Blazer,Rs. 1749,(50% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-navy-blue--white-self-design-single-breasted-formal-blazer/13691624/buy,4.1,119 Verified Buyers
F,blazers-waistcoats,,DEEBACO,Women Printed Pure Cotton Comfort-Fit Blazer,Rs. 899,(55% OFF),https://www.myntra.com/blazers/deebaco/deebaco-women-blue--white-printed-pure-cotton-comfort-fit-blazer/15820618/buy,4.3,11 Verified Buyers
F,blazers-waistcoats,,SASSAFRAS,Women Slim Fit Formal Cotton Blazer,Rs. 809,(55% OFF),https://www.myntra.com/blazers/sassafras/sassafras-women-black-solid-slim-fit-single-breasted-formal-pure-cotton-blazer/11064316/buy,,
F,blazers-waistcoats,,Jompers,Women Floral Print Blazer,Rs. 879,(45% OFF),https://www.myntra.com/blazers/jompers/jompers-women-white--yellow-satin-finish-floral-print-single-breasted-blazer/11301790/buy,3.3,558 Verified Buyers
F,blazers-waistcoats,,Allen Solly Woman,Women Solid Single-Breasted Formal Blazer,Rs. 3039,(20% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-pink-solid-single-breasted-formal-blazer/15501870/buy,3.6,89 Verified Buyers
F,blazers-waistcoats,,H&M,Women Oversized Jacket,,0,https://www.myntra.com/blazers/hm/hm-women-black-striped-oversized-jacket/15002348/buy,,
F,blazers-waistcoats,,Allen Solly Woman,Women Solid Single-Breasted Casual Blazer,Rs. 1749,(50% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-women-maroon-solid-single-breasted-casual-blazer/13689632/buy,,
F,blazers-waistcoats,,Allen Solly Woman,Women Self Design Single-Breasted Casual Blazer,Rs. 2639,(20% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-women-navy-blue-self-design-single-breasted-casual-blazer/15913282/buy,4.6,24 Verified Buyers
F,blazers-waistcoats,,Tokyo Talkies,Women Checked Single-Breasted Sustainable Casual Blazer,Rs. 967,(55% OFF),https://www.myntra.com/blazers/tokyo-talkies/tokyo-talkies-women-charcoal-checked-double-breasted-sustainable-casual-blazer-/13842524/buy,,
F,blazers-waistcoats,,Vero Moda,Women Solid Single-Breasted Formal Blazer,,0,https://www.myntra.com/blazers/vero-moda/vero-moda-women-black-solid-single-breasted-formal-blazer/15780368/buy,4.2,72 Verified Buyers
F,blazers-waistcoats,,Jompers,Women Satin Printed Blazer,Rs. 879,(45% OFF),https://www.myntra.com/blazers/jompers/jompers-women-blue--maroon-satin-finish-printed-single-breasted-blazer/11301788/buy,,
F,blazers-waistcoats,,The Vanca,Solid Single-Breasted Cotton Blazer,Rs. 1259,(55% OFF),https://www.myntra.com/blazers/the-vanca/the-vanca-women-red-solid-single-breasted-pure-cotton-blazer/11031426/buy,4.2,149 Verified Buyers
F,blazers-waistcoats,,Allen Solly Woman,Women Checked Single-Breasted Formal Blazer,Rs. 1899,(50% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-navy-blue-checked-single-breasted-formal-blazer/13689614/buy,3.8,14 Verified Buyers
F,blazers-waistcoats,,INVICTUS,Women Regular Fit Solid Blazer,Rs. 2399,(60% OFF),https://www.myntra.com/blazers/invictus/invictus-women-green-solid-regular-fit-casual-blazer/14633504/buy,4.9,7 Verified Buyers
F,blazers-waistcoats,,Vero Moda,Blue Single-Breasted Blazer,,0,https://www.myntra.com/blazers/vero-moda/vero-moda-women-blue-solid-single-breasted-blazer/15590594/buy,4.5,20 Verified Buyers
F,blazers-waistcoats,,FabAlley,Women Solid Single-Breasted Casual Blazer,Rs. 1960,(30% OFF),https://www.myntra.com/blazers/faballey/faballey-women-black-solid-single-breasted-casual-blazer/15838586/buy,4,5 Verified Buyers
F,blazers-waistcoats,,Fabindia,Women Solid Waistcoat,,0,https://www.myntra.com/waistcoat/fabindia/fabindia-women-teal-green-solid-waistcoat/15601958/buy,,
F,blazers-waistcoats,,Tokyo Talkies,Women Double-Breasted Blazer,Rs. 599,(60% OFF),https://www.myntra.com/blazers/tokyo-talkies/tokyo-talkies-women-lavender-solid-double-breasted-cropped-casual-blazer/15428188/buy,,
F,blazers-waistcoats,,Allen Solly Woman,Slim-Fit Blazer,Rs. 1749,(50% OFF),https://www.myntra.com/blazers/allen-solly-woman/allen-solly-woman-women-blue--white-striped-single-breasted-slim-fit-blazer/14081350/buy,3.9,11 Verified Buyers
F,blazers-waistcoats,,Vero Moda,Black Single-Breasted Blazer,,0,https://www.myntra.com/blazers/vero-moda/vero-moda-women-black-solid-single-breasted-casual-blazer/15590592/buy,4,12 Verified Buyers
F,blazers-waistcoats,,H&M,Women White Boucl blazer,,0,https://www.myntra.com/blazers/hm/hm-women-white-boucl-blazer/15869192/buy,5,5 Verified Buyers
F,blazers-waistcoats,,Vero Moda,Women Front Open Blazer,Rs. 1519,(60% OFF),https://www.myntra.com/blazers/vero-moda/vero-moda-women-black-solid-front-open-casual-blazer-with-belt/11633988/buy,,
