,Brand,Description,Reviews,Discount,Category,Rating,Links,Product URL,Price
207,Levi's,Men's,86,Save ₹126 (18%),Casual_Trousers,3.1751145637017073,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
208,Van Heusen Sport,Men's Slim Fit Jeans,43,Save ₹760 (45%),Casual_Trousers,4.148476353523984,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
209,F4U,Men's Straight Fit Jeans,1,"Save ₹1,300 (72%)",Casual_Trousers,4.1946853883700355,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
210,HALOGEN,Men's Skinny Fit Jeans,110,"Save ₹2,720 (76%)",Casual_Trousers,4.15278104107926,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
211,Adidas,Men's Stretch Relaxed Fit Jeans,55,Save ₹694 (35%),Casual_Trousers,3.083948094087096,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
212,Peter England,Mens SMU Jeans Slim,2,Save ₹605 (40%),Casual_Trousers,4.358452577733216,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
213,Van Heusen,Wearo Men's Wear Relax Fit Stretch Denim Jeans Olive Green,2,Save ₹950 (50%),Casual_Trousers,3.8237206044415313,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
214,Van Heusen Sport,Men's Cargo Regular Jeans,12,Save ₹880 (52%),Casual_Trousers,4.716343623929371,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
215,Arrow Sports,Men's SKN-02AI-26 Skinny Fit Jeans (SKN-02AI-26_White_34),51,Save ₹960 (48%),Casual_Trousers,4.8244342914599185,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
216,Levi's,Men's Sailor Slim Jeans,5,"Save ₹1,758 (50%)",Casual_Trousers,4.075253739365992,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
217,Urban Legends,Men Jeans,7,"Save ₹3,000 (75%)",Casual_Trousers,3.818294370179091,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
218,Red Tape,Men's Gym & Yoga Wear Stretchable Trackpant with Two Zipper Pockets,9,"Save ₹2,150 (67%)",Casual_Trousers,3.191453376143156,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
219,Puma,M R Fashion Men's Regular Fit Stretch Jeans (Black),1,"Save ₹1,125 (45%)",Casual_Trousers,3.277196462646275,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
220,Van Heusen Sport,Men's Regular Fit Denim Jeans,38,Save ₹880 (52%),Casual_Trousers,3.187444678570831,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
221,US Polo Association,Men's Jogger Regular Jeans,114,Save ₹134 (13%),Casual_Trousers,4.2858929237164745,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
222,Van Heusen,Men's Tapered Fit Joggers,2,Save ₹821 (48%),Casual_Trousers,4.767808226168221,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
223,Van Heusen,Men's Slim Jeans,5,"Save ₹1,000 (50%)",Casual_Trousers,4.448554453697794,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
224,US Polo Association,mens Jeans,6,"Save ₹1,149 (50%)",Casual_Trousers,3.483798061265385,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
225,Diverse,Men's Black Regular Fit Jogger Jeans Stretch,1,"Save ₹1,410 (71%)",Casual_Trousers,3.7182207885314216,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
226,Integriti,Stretchable Jeans for Men Regular Fit with Elastic Band,3,"Save ₹1,392 (54%)",Casual_Trousers,3.715660125869947,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
227,Reebok,Men's (Rodeo) Comfort Fit Regular Leg Jeans,31,Save ₹640 (40%),Casual_Trousers,4.528851094048384,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
228,Allen Solly,Men's Skinny Fit Jeans,4,Save ₹920 (40%),Casual_Trousers,4.801974676091785,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
229,Allen Solly,mens Jeans,22,Save ₹889 (41%),Casual_Trousers,4.569888439765638,https://m.media-amazon.com/images/I/61Pxcz6ZEhL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Joggers-AW17TRS-08-25_Light-Olive_34/dp/B083TBYLN3/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354976&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B083TBYLN3%2CB07572NZLK%2CB07574Y5WQ%2CB096XWLDQR%2CB098SVCRX3%2CB07PJZ11Y9%2CB07PDMFZBZ%2CB08FJRL4MY%2CB0971N4J1G%2CB0922L42ZF%2CB09BRF4QM8%2CB085YBWTK4%2CB07XKJJNW1%2CB0971M258R%2CB08QWFV9RG%2CB07YYV8XZM%2CB08FS7SYWG%2CB08KZY559N%2CB077HVJQ7Y%2CB08X7X8JZY,649
